id,rating_author,rating_date,tweet_id,tweet_author,is_spam,topic,shares_author,rhetoric,uses_method,uses_data,uses_conclusions
689,brembs,01/04/12,126144363154780161,UNMCogNeuro,false,,false,discusses,false,false,false
690,brembs,01/04/12,129296820722614273,AlysonHypnotik1,false,,false,discusses,false,false,true
691,brembs,01/04/12,129995605836701696,leafwendywhit,false,,false,discusses,false,false,false
692,brembs,01/04/12,127113971630219264,ImmuneDude,false,,false,agreesWith,false,false,false
693,brembs,01/04/12,122330751348908032,thomasichim,false,,false,agreesWith,false,false,false
694,brembs,01/04/12,120249370024230912,mmykim,false,,false,agreesWith,false,false,false
695,brembs,01/04/12,127814480355790848,talulinha,false,,false,discusses,false,false,false
696,brembs,01/04/12,127682645583863808,esmilodonte,false,,false,discusses,false,false,false
697,egonwillighagen,01/04/12,127814480355790848,talulinha,false,,false,discusses,false,false,false
698,egonwillighagen,01/04/12,120943709457096704,jennifernuzzo,false,,false,agreesWith,false,false,true
699,egonwillighagen,01/04/12,129460998838030337,angeclow,false,,false,discusses,false,false,false
700,egonwillighagen,01/04/12,130688098848882688,DN_P,false,,false,agreesWith,false,false,false
701,egonwillighagen,01/04/12,128946445935050752,LaraPizzorno,false,,false,discusses,false,false,true
702,egonwillighagen,01/04/12,123034950248312832,usmolecular,false,,false,discusses,false,false,false
703,egonwillighagen,01/04/12,129647548385333248,k_hettinga,false,,false,discusses,false,false,false
704,brembs,01/04/12,124798836815310848,esratubamutlu,false,,false,discusses,false,false,false
705,egonwillighagen,01/04/12,126413440066662400,bankstowngp,false,,false,discusses,false,false,false
706,brembs,01/04/12,126804048727912448,healthpolicygrp,false,,false,discusses,false,false,false
707,brembs,01/04/12,125280404541419521,tomheston,false,,false,discusses,false,false,false
708,brembs,01/04/12,127106854949105666,_lailak_,false,,false,agreesWith,false,false,false
709,egonwillighagen,01/04/12,126321897418932224,CellLine2012,false,,false,discusses,false,false,false
710,egonwillighagen,01/04/12,121565784928555008,bachinsky,false,,false,discusses,false,false,false
711,brembs,01/04/12,121198060889063424,lbxat,false,,false,discusses,false,false,false
712,brembs,01/04/12,121963944217808897,miloumenard,false,,false,discusses,false,false,false
713,brembs,01/04/12,128884629934571521,ArmaVirumque,false,,false,discusses,false,false,false
714,brembs,01/04/12,128658352627650560,sarasteinmd,false,,false,agreesWith,false,false,true
715,mfenner,01/05/12,128487531892318208,zuluagajorge,false,Physics &amp; Astronomy,false,discusses,false,false,false
716,mfenner,01/04/12,130677527873204224,andypsumner,false,,false,discusses,false,false,false
717,mfenner,01/05/12,127370386802352130,sraosha,false,Medicine &amp; Health,false,discusses,false,false,true
718,mfenner,01/05/12,121232206868918272,grunigen,false,Life Sciences,false,discusses,false,false,false
719,mfenner,01/05/12,129923575644823552,AnnemarieVtW,false,Medicine &amp; Health,false,discusses,false,false,true
720,mfenner,01/05/12,128870421591371776,artfromscrap,false,Earth Sciences,false,discusses,false,false,false
721,mfenner,01/04/12,128193120251813888,NASPGHAN,false,,false,discusses,false,false,false
722,mfenner,01/05/12,125199469208813569,mwidner,false,Life Sciences,false,discusses,false,false,true
723,mfenner,01/05/12,126265864889700353,MCKASH,false,Computer Science &amp; Math,false,discusses,true,false,false
724,mfenner,01/05/12,124085762315665410,balapagos,false,Life Sciences,false,agreesWith,false,false,false
725,mfenner,01/04/12,128891066488332288,TrendsMicrobiol,false,,false,discusses,false,false,true
726,mfenner,01/05/12,123650563622711296,floszcrxl,false,Medicine &amp; Health,false,discusses,false,false,false
727,mfenner,01/05/12,128597261281275904,drBerick,false,Medicine &amp; Health,false,discusses,false,false,false
728,mfenner,01/04/12,127444324504969216,tanyagolashboza,false,,false,discusses,false,false,false
729,mfenner,01/05/12,127791459607912448,GreenJournal,false,Medicine &amp; Health,false,discusses,false,false,false
730,mfenner,01/05/12,123724237470048256,soclatalergia,false,Medicine &amp; Health,false,discusses,false,false,false
731,mfenner,01/04/12,127356139728941056,Beatepdx,false,,false,discusses,false,false,false
732,mfenner,01/05/12,120090626221019136,stti,false,Medicine &amp; Health,false,discusses,false,false,true
733,mfenner,01/05/12,128580816522575872,marchenina,false,Medicine &amp; Health,false,discusses,false,false,false
734,mfenner,01/04/12,127596771949031425,toxipal,false,,false,discusses,false,false,false
735,mfenner,01/04/12,126643038972936192,edyong209,false,,false,discusses,false,false,false
736,mfenner,01/04/12,124328837969477633,juancivancevich,false,,false,discusses,false,false,false
737,herrison,01/04/12,130688098848882688,DN_P,false,,false,discusses,true,false,false
738,herrison,01/04/12,128946445935050752,LaraPizzorno,false,,false,discusses,true,false,true
739,herrison,01/04/12,121927974567149569,chadthomasmp,false,,false,discusses,false,false,false
740,herrison,01/04/12,129647548385333248,k_hettinga,false,,false,discusses,false,false,false
741,herrison,01/04/12,124796611044978688,why_we_do_that,false,,false,discusses,false,false,false
742,herrison,01/04/12,127659682079834112,top_tw_science,false,,false,agreesWith,false,false,false
743,herrison,01/04/12,121237741840252928,jack_cmh,false,,false,discusses,false,false,false
744,herrison,01/04/12,122334928095559680,LasVegasSkin,false,,false,discusses,false,false,false
745,herrison,01/04/12,124488164407648256,carinap,false,,false,discusses,true,false,true
746,herrison,01/04/12,121242030138597377,thejns,false,,false,discusses,false,false,false
747,herrison,01/04/12,120217214002528256,benlubbon,false,,false,agreesWith,false,false,false
748,herrison,01/04/12,126390507617255424,ArgosNeurosci,false,,false,discusses,false,false,false
749,herrison,01/04/12,129953004295163904,yeacollective,false,,false,discusses,false,false,false
750,herrison,01/04/12,124647924012564480,kookyideas,false,,false,discusses,false,false,false
751,herrison,01/04/12,125208717930151936,medieduc,false,,false,discusses,false,false,false
752,herrison,01/04/12,128241606510903296,MorelandHall,false,,false,agreesWith,false,false,false
753,herrison,01/04/12,123359874137600000,age_and_ageing,false,,false,discusses,false,false,false
754,herrison,01/04/12,129526516437622784,ShockJournal,false,,false,discusses,false,false,false
755,herrison,01/04/12,127106854949105666,_lailak_,false,,false,discusses,false,false,false
756,herrison,01/04/12,121669385873145856,mcs_america,false,,false,discusses,false,false,false
757,herrison,01/04/12,124551051222327296,Montagist,false,,false,discusses,false,false,false
758,herrison,01/04/12,124504469403734016,pranagirl,false,,false,discusses,false,false,false
759,herrison,01/04/12,121526759589023745,anxietynews,false,,false,discusses,false,false,false
760,herrison,01/04/12,128937495944626176,CEP_Rachel,false,,false,discusses,true,false,true
761,herrison,01/04/12,123577727503699969,blackphysicists,false,,false,discusses,false,false,false
762,herrison,01/04/12,124514973597708288,api_health,false,,false,discusses,true,false,false
763,herrison,01/04/12,126971358608494592,naborala,false,,false,discusses,false,false,false
764,herrison,01/04/12,129252414321721344,FabyJimenezR,false,,false,discusses,false,false,false
765,herrison,01/04/12,128477064511766529,zuluagajorge,false,,false,discusses,false,false,false
766,herrison,01/04/12,126767659076435970,ovicornel,false,,false,discusses,false,false,false
767,herrison,01/04/12,128083840106369024,EsdeGroot,false,,false,discusses,false,false,true
768,herrison,01/04/12,124197070201569280,qivana_health,false,,false,discusses,false,false,true
769,herrison,01/04/12,130095101895647233,BilliePerry,false,,false,discusses,false,false,false
770,herrison,01/04/12,120996646392832000,pregnancyissues,false,,false,discusses,false,false,false
771,herrison,01/04/12,130280886066356225,hmpharmacon,false,,false,discusses,false,false,false
772,herrison,01/04/12,126084050401230849,cruisinwithted,true,,false,discusses,false,false,false
773,emckiernan13,01/04/12,130688098848882688,DN_P,false,,false,discusses,false,false,false
774,emckiernan13,01/04/12,128946445935050752,LaraPizzorno,false,,false,discusses,false,false,false
775,emckiernan13,01/04/12,121927974567149569,chadthomasmp,false,,false,discusses,false,false,false
776,emckiernan13,01/04/12,126413440066662400,bankstowngp,false,,false,discusses,false,false,false
777,emckiernan13,01/04/12,127250322304413696,Travel_Health,false,,false,discusses,false,false,false
778,emckiernan13,01/04/12,129921385035350016,smalljournal,false,,true,discusses,false,false,false
779,emckiernan13,01/04/12,121242030138597377,thejns,false,,false,discusses,false,false,false
780,emckiernan13,01/04/12,124488164407648256,carinap,false,,false,discusses,false,false,false
781,emckiernan13,01/04/12,129895050447552512,smangubhai,false,,false,discusses,false,false,false
782,emckiernan13,01/04/12,126144363154780161,UNMCogNeuro,false,,false,discusses,false,false,false
783,emckiernan13,01/04/12,119932718426492928,theplantjournal,false,,true,discusses,false,false,false
784,emckiernan13,01/04/12,128487531892318208,zuluagajorge,false,,false,discusses,false,false,false
785,emckiernan13,01/04/12,124798836815310848,esratubamutlu,false,,false,discusses,false,false,false
786,emckiernan13,01/04/12,122334928095559680,LasVegasSkin,false,,false,discusses,false,false,false
787,emckiernan13,01/04/12,124796611044978688,why_we_do_that,false,,false,discusses,false,false,false
788,emckiernan13,01/04/12,123034950248312832,usmolecular,false,,false,discusses,false,false,false
789,emckiernan13,01/04/12,130677527873204224,andypsumner,false,,false,discusses,false,false,false
790,emckiernan13,01/04/12,127370386802352130,sraosha,false,,false,discusses,false,false,true
791,emckiernan13,01/04/12,127372358959898624,Surglap,false,,false,discusses,false,false,false
792,emckiernan13,01/04/12,127814480355790848,talulinha,false,,false,discusses,false,false,false
793,emckiernan13,01/04/12,123220535428653057,ditahov,true,,false,discusses,false,false,false
794,emckiernan13,01/04/12,127100818632609792,CharlieBio,false,,false,discusses,false,false,true
795,emckiernan13,01/04/12,127125816525066241,glassmanamanda,false,,false,discusses,false,false,false
796,emckiernan13,01/04/12,121526759589023745,anxietynews,false,,false,discusses,false,false,false
797,emckiernan13,01/04/12,127480051057958912,LungCancer_OW,false,,false,discusses,false,false,false
798,emckiernan13,01/04/12,123413221204951040,aidsandbehavior,false,,true,discusses,false,false,false
799,emckiernan13,01/04/12,123050740833992704,srisatish,false,,false,disagreesWith,true,false,false
800,sergioruizperez,01/04/12,130688098848882688,DN_P,false,,false,discusses,false,false,false
801,sergioruizperez,01/04/12,128946445935050752,LaraPizzorno,false,,false,agreesWith,false,false,true
802,sergioruizperez,01/04/12,121927974567149569,chadthomasmp,false,,false,disagreesWith,false,false,false
803,sergioruizperez,01/04/12,126413440066662400,bankstowngp,false,,false,discusses,false,false,false
804,sergioruizperez,01/04/12,128487531892318208,zuluagajorge,false,,false,discusses,false,false,false
805,sergioruizperez,01/04/12,121067947010686976,vincentr,false,,false,agreesWith,false,false,false
806,mfenner,01/04/12,120208801881260032,maryheston,false,,false,discusses,false,false,true
807,mfenner,01/05/12,121237741840252928,jack_cmh,false,Physics &amp; Astronomy,false,discusses,false,false,true
808,dullhunk,01/04/12,130243783869739008,EmeraldMkting,false,,false,discusses,false,false,false
809,dullhunk,01/04/12,124859883358130179,EdwardWinstead,false,,false,discusses,false,false,false
810,dullhunk,01/04/12,122841471865991170,CardiologiaF,false,,false,discusses,false,false,false
811,dullhunk,01/04/12,125323651099795456,hotzkotz,false,,false,discusses,false,false,false
812,dullhunk,01/04/12,124657003263049728,heptwit,false,,false,discusses,false,false,false
813,dullhunk,01/04/12,130740017218854912,Chris_Evelo,false,,false,discusses,false,false,false
814,dullhunk,01/04/12,121978458225131521,hanizaza,false,,false,discusses,false,false,false
815,dullhunk,01/04/12,120661741247008768,slade37,false,,false,discusses,false,false,true
816,dullhunk,01/04/12,122002275077079040,chris_p_silva,false,,false,discusses,false,false,false
817,dullhunk,01/04/12,128792706800558080,fermin771009,false,,false,discusses,false,false,false
818,dullhunk,01/04/12,120063177026322432,womenwhowine,false,,false,discusses,false,false,false
819,dullhunk,01/04/12,120996646392832000,pregnancyissues,false,,false,discusses,false,false,false
820,mfenner,01/05/12,124241975120625664,elsevierbiofuel,false,Chemistry &amp; Materials Science,false,discusses,true,false,false
821,mfenner,01/04/12,129895050447552512,smangubhai,false,,false,discusses,false,false,false
822,mfenner,01/04/12,129628778157719552,topbiopapers,false,,false,discusses,false,false,false
823,mfenner,01/05/12,125205352898768896,alitimumab,false,Life Sciences,false,discusses,false,false,false
824,mfenner,01/04/12,125926970205802496,Journalologist,false,,false,discusses,false,false,false
825,mfenner,01/04/12,129133428837842944,mlalanda,false,,false,discusses,false,false,true
826,mfenner,01/04/12,127031292880633856,MPPjournal,false,,true,discusses,false,false,true
827,mfenner,01/04/12,129252414321721344,FabyJimenezR,false,,false,discusses,false,false,false
828,mfenner,01/04/12,123759826126913537,satan_from_hell,false,,false,discusses,true,false,false
829,mfenner,01/05/12,122270223641493504,14febrevolution,false,Medicine &amp; Health,false,discusses,false,false,false
830,elmibester,01/05/12,124669047408308224,couragebuilder,false,,false,discusses,false,false,true
831,gi06,01/05/12,123413221204951040,aidsandbehavior,false,,false,discusses,false,false,false
832,gi06,01/05/12,125465158314233856,ndenk_renny,false,,false,discusses,false,false,false
833,gi06,01/05/12,127216446135746560,XMRV_GA,false,,false,discusses,false,false,false
834,gi06,01/05/12,128375817939058688,seanhodges1,false,,false,discusses,false,false,false
835,gi06,01/05/12,124139803892658176,peter_tennant,false,,false,discusses,false,false,true
836,mfenner,01/05/12,127531054255976448,BodyWorks_,false,Life Sciences,false,discusses,false,false,true
837,mfenner,01/05/12,124030497167904768,pipwillcox,false,Social Sciences &amp; Economics,false,discusses,false,false,false
838,mfenner,01/05/12,123472991001645056,candicerose,false,Medicine &amp; Health,false,discusses,false,false,false
839,mfenner,01/05/12,126602532633051136,NicholasMMurphy,false,Life Sciences,false,discusses,false,false,true
840,mfenner,01/05/12,129088848402710528,foodslives,false,Medicine &amp; Health,false,discusses,false,false,false
841,mfenner,01/20/12,126824691699687424,ramblemuse,false,Computer Science &amp; Math,false,discusses,false,false,false
842,mfenner,01/05/12,124976667105034240,ogevaert,false,,false,discusses,false,false,false
843,mfenner,01/05/12,124963107398352896,keepingupwithem,false,Medicine &amp; Health,false,discusses,false,true,false
844,mfenner,01/05/12,127397081370464256,MauroBruno,false,Computer Science &amp; Math,false,discusses,false,false,false
845,mfenner,01/05/12,125030017162952704,nicholasmmurphy,false,Life Sciences,false,discusses,false,false,true
846,mfenner,01/05/12,128561753679343616,cmsinnovates,false,Medicine &amp; Health,false,discusses,false,false,false
847,mfenner,01/05/12,129573167332212737,Prison_Health,false,,false,discusses,false,false,false
848,mfenner,01/05/12,128829840165056513,habermanassoc,false,,false,discusses,false,false,false
849,mfenner,01/05/12,125876715095465984,myESMO,false,,false,discusses,false,false,false
850,mfenner,01/05/12,123489792469114880,dvgroenewoud,false,,false,discusses,false,false,false
851,mfenner,01/05/12,129347703955144704,sleepingmenace,false,,false,discusses,false,false,false
852,jdierkes,01/05/12,123836568493490176,ericmjohnson,false,,false,discusses,false,false,false
853,Nil_Wilson,01/05/12,124162785788694528,kookyideas,false,,false,discusses,false,false,true
854,Nil_Wilson,01/05/12,128852195381751808,mjpallen,false,,false,discusses,false,false,false
855,Nil_Wilson,01/05/12,130127354633785344,wintjc,false,,false,discusses,false,false,false
856,Nil_Wilson,01/05/12,127791459607912448,GreenJournal,false,,true,discusses,false,false,false
857,Nil_Wilson,01/07/12,122293601135886337,carnetherborist,false,Medicine &amp; Health,false,discusses,false,false,false
858,Nil_Wilson,01/05/12,124288156630659072,kerikimler,false,,false,discusses,false,false,false
859,mfenner,01/05/12,124040180725334017,prabprab,false,Other,false,agreesWith,false,false,false
860,Stew,01/06/12,127127040225837056,HIV_Insight,false,Medicine &amp; Health,false,discusses,false,false,false
861,Stew,01/06/12,120067699261964288,openpgx,false,Medicine &amp; Health,false,discusses,false,false,false
862,Stew,01/06/12,122430020038828032,hslowerbackpain,false,Medicine &amp; Health,false,discusses,false,false,true
863,mfenner,01/06/12,122059189504835584,pamj84,false,Medicine &amp; Health,false,discusses,false,false,false
864,mfenner,01/06/12,126443022689910784,UrbanFarminGirl,false,,true,discusses,false,false,false
865,mfenner,01/06/12,120943709457096704,jennifernuzzo,false,Medicine &amp; Health,false,discusses,false,false,true
866,Nil_Wilson,01/07/12,123507227209383936,enthouse,false,Medicine &amp; Health,false,discusses,false,false,false
867,Nil_Wilson,01/07/12,125755597332287490,PopiSunga,false,Medicine &amp; Health,false,agreesWith,false,false,false
868,Nil_Wilson,01/07/12,126987447002341376,Risalavizzo,false,Medicine &amp; Health,false,discusses,false,false,false
869,Nil_Wilson,01/07/12,128083840106369024,EsdeGroot,false,Other,false,discusses,false,false,false
870,Nil_Wilson,01/07/12,126443022689910784,UrbanFarminGirl,false,Medicine &amp; Health,true,discusses,false,false,false
871,Nil_Wilson,01/07/12,123159607156809728,ncdchild,false,Medicine &amp; Health,false,discusses,false,false,false
872,Nil_Wilson,01/07/12,123728714155573248,chemasianj,false,Chemistry &amp; Materials Science,true,discusses,false,false,false
873,Nil_Wilson,01/07/12,123317145999376384,andrewichert,false,Medicine &amp; Health,false,discusses,false,false,true
874,Nil_Wilson,01/07/12,119910644878278657,juancivancevich,false,Medicine &amp; Health,false,discusses,false,false,false
875,Nil_Wilson,01/07/12,125936642077888512,medlinksolution,false,Medicine &amp; Health,false,discusses,false,false,false
876,Nil_Wilson,01/07/12,123489792469114880,dvgroenewoud,false,Medicine &amp; Health,false,discusses,false,false,false
877,Nil_Wilson,01/07/12,121622639843344385,jintyg51,false,Medicine &amp; Health,false,discusses,false,false,false
878,Nil_Wilson,01/07/12,123724237470048256,soclatalergia,false,Medicine &amp; Health,false,discusses,false,false,false
879,Nil_Wilson,01/07/12,122381281395875842,denisegilmartin,false,Medicine &amp; Health,false,discusses,false,false,false
880,Nil_Wilson,01/07/12,122274383917088768,leoadramos,false,Medicine &amp; Health,false,discusses,false,false,false
881,Nil_Wilson,01/07/12,124839266214887424,rons_rov_links,false,Earth Sciences,false,discusses,false,false,false
882,Nil_Wilson,01/07/12,121247451981168640,hoppy212ny,false,Medicine &amp; Health,false,discusses,false,false,false
883,Nil_Wilson,01/07/12,120339595798921216,usmleschool,false,Medicine &amp; Health,false,discusses,false,false,false
884,Nil_Wilson,01/07/12,124421269444763648,mabur,false,Medicine &amp; Health,false,discusses,true,false,false
885,Nil_Wilson,01/07/12,125813320950366208,PregnancyIssues,false,Medicine &amp; Health,false,discusses,false,false,false
886,Nil_Wilson,01/07/12,122365987860389888,zajel_bh,false,Other,false,discusses,false,false,false
887,Nil_Wilson,01/07/12,125235176908390401,gregory011,false,,false,discusses,false,false,false
888,Nil_Wilson,01/07/12,121669385873145856,mcs_america,false,Medicine &amp; Health,false,discusses,false,false,false
889,Nil_Wilson,01/07/12,130370000597946368,dfjpt,false,Medicine &amp; Health,false,agreesWith,false,true,false
890,Nil_Wilson,01/07/12,123732875819491329,madhatter_xam,false,,false,discusses,true,true,false
891,Nil_Wilson,01/07/12,121253443611525120,maryheston,false,Medicine &amp; Health,false,discusses,false,false,false
892,Nil_Wilson,01/07/12,126051421031378944,IndiGenome,false,,false,discusses,false,false,false
893,Nil_Wilson,01/07/12,127033515819794432,gwbled,false,Physics &amp; Astronomy,false,discusses,false,false,false
894,Nil_Wilson,01/07/12,128210290918694912,stopbackache,false,Medicine &amp; Health,false,discusses,false,false,true
895,Nil_Wilson,01/07/12,129424448095911936,_medjournal,false,,false,discusses,false,false,false
896,Nil_Wilson,01/07/12,123050740833992704,srisatish,false,,false,disagreesWith,false,false,false
897,Nil_Wilson,01/07/12,125926970205802496,Journalologist,false,,false,disagreesWith,false,false,false
898,Nil_Wilson,01/07/12,126975209487073280,AnestesiaF,false,Medicine &amp; Health,false,discusses,false,false,false
899,Nil_Wilson,01/07/12,121232354567131136,tweetingautism,false,Medicine &amp; Health,false,discusses,false,false,false
900,Nil_Wilson,01/07/12,121923491221082112,razz0r,false,,false,discusses,false,false,false
901,Nil_Wilson,01/07/12,124146206556438528,4Hypertension,false,Medicine &amp; Health,false,discusses,false,false,false
902,Nil_Wilson,01/07/12,126012191173386240,CardiologiaF,false,,false,discusses,false,false,false
903,Nil_Wilson,01/07/12,124963107398352896,keepingupwithem,false,Medicine &amp; Health,false,discusses,false,true,false
904,Nil_Wilson,01/07/12,121978665738321920,pattrepanier,false,,false,discusses,false,false,false
905,Nil_Wilson,01/07/12,124114860651986945,azhoka77,true,,false,discusses,false,false,false
906,Nil_Wilson,01/07/12,125949455211044864,notimetoteach,false,,false,discusses,false,false,false
907,researchremix,01/09/12,123220535428653057,ditahov,true,,false,discusses,false,false,false
908,researchremix,01/09/12,126939166700339200,CAT_DOG_EGG,false,,false,discusses,false,false,false
909,researchremix,01/09/12,126760973800443904,555CaliforniaSt,false,,false,agreesWith,false,false,false
910,researchremix,01/09/12,127417111915143169,BrownJosephW,false,,false,agreesWith,false,false,false
911,researchremix,01/09/12,129548831242199040,allison_lang,false,,false,agreesWith,false,false,false
912,researchremix,01/09/12,124655168674463745,droncoped,false,,false,discusses,true,false,false
913,researchremix,01/09/12,126694928540647424,TheSpiderMind,false,,false,discusses,false,false,true
914,researchremix,01/09/12,126346307655835648,gastromom,false,,false,discusses,false,false,true
915,researchremix,01/09/12,124551051222327296,Montagist,false,,false,discusses,false,true,false
916,researchremix,01/09/12,127528565657964544,ReadSLL,false,,false,discusses,false,false,false
917,researchremix,01/09/12,127700968694489088,okaimono39,false,,false,discusses,false,false,true
918,Nil_Wilson,01/11/12,128295976304775168,Charakan,false,Medicine &amp; Health,false,agreesWith,false,false,true
919,Nil_Wilson,01/11/12,129387286218551298,YaenoT,false,,false,discusses,false,false,true
920,Nil_Wilson,01/11/12,126804048727912448,healthpolicygrp,false,Medicine &amp; Health,false,discusses,false,false,false
921,Nil_Wilson,01/11/12,125280404541419521,tomheston,false,Medicine &amp; Health,false,discusses,false,false,false
922,Nil_Wilson,01/11/12,129628694670082048,Undertow851RSS,false,Medicine &amp; Health,false,discusses,false,false,false
923,Nil_Wilson,01/11/12,127265559522979840,Botanical_,false,,false,discusses,false,false,false
924,Nil_Wilson,01/11/12,128137382204682240,micro_biome,false,Medicine &amp; Health,false,discusses,false,false,false
925,Nil_Wilson,01/11/12,130131985925541889,mr_ganocoffee,false,Medicine &amp; Health,false,agreesWith,false,false,false
926,Nil_Wilson,01/11/12,126720567280803840,tomlecabron,false,,false,agreesWith,false,false,false
927,Nil_Wilson,01/11/12,127305188183785472,calmedoc,false,Medicine &amp; Health,false,discusses,false,false,false
928,Nil_Wilson,01/11/12,123740509813481472,nkyhorseman,false,,false,discusses,false,true,false
929,Nil_Wilson,01/11/12,129958327546425344,bexfelin,false,,false,discusses,false,false,false
930,Nil_Wilson,01/11/12,124898297595957248,hmsilverman,false,,false,discusses,false,false,false
931,Nil_Wilson,01/11/12,129995133637763072,OliCorkhill,false,,false,discusses,false,false,false
932,Nil_Wilson,01/11/12,121220257145815040,orthopaedia,false,Medicine &amp; Health,false,discusses,false,false,false
933,Nil_Wilson,01/11/12,123788395242725377,domkane,false,Computer Science &amp; Math,false,discusses,false,false,true
934,Nil_Wilson,01/11/12,125327035064258560,JofOrthoTrauma,false,,true,discusses,false,false,false
935,brembs,01/11/12,126265864889700353,MCKASH,false,,false,discusses,false,false,false
936,brembs,01/11/12,129936328929460224,RogerDJones1,false,,false,discusses,false,false,false
937,mfenner,01/12/12,123509155892957184,kcarlbot,false,Life Sciences,false,discusses,false,false,false
938,mfenner,01/12/12,123371028847144960,riktacken,false,Medicine &amp; Health,false,discusses,true,false,false
939,mfenner,01/12/12,121560437543272448,lucozadeinsider,false,Medicine &amp; Health,false,discusses,false,false,true
940,mfenner,01/12/12,124790512774422528,arawa5,false,Physics &amp; Astronomy,false,agreesWith,false,false,false
941,mfenner,01/12/12,128137382204682240,micro_biome,false,Medicine &amp; Health,false,discusses,false,false,false
942,mfenner,01/12/12,123813139132325888,angew_chem,false,Chemistry &amp; Materials Science,false,discusses,false,false,false
943,mfenner,01/12/12,120620031464849408,dreddvm,false,Life Sciences,false,discusses,false,false,false
944,mfenner,01/12/12,129016628007542784,pvo1reuma,false,Medicine &amp; Health,false,agreesWith,false,false,false
945,mfenner,01/12/12,126987447002341376,Risalavizzo,false,Medicine &amp; Health,false,discusses,false,false,true
946,mfenner,01/12/12,123665011288702976,lstmjournals,false,Medicine &amp; Health,false,discusses,false,false,true
947,mfenner,01/12/12,123507227209383936,enthouse,false,Medicine &amp; Health,false,discusses,false,false,true
948,mfenner,01/12/12,121247451981168640,hoppy212ny,false,Medicine &amp; Health,false,discusses,false,false,false
949,mfenner,01/12/12,127125816525066241,glassmanamanda,false,Medicine &amp; Health,false,discusses,false,false,false
950,mfenner,01/12/12,125936642077888512,medlinksolution,false,Medicine &amp; Health,false,discusses,true,false,false
951,mfenner,01/12/12,128959805766373376,BlackPhysicists,false,Physics &amp; Astronomy,false,discusses,false,false,false
952,mfenner,01/12/12,124158413277114368,brembs,false,Life Sciences,false,discusses,true,false,false
953,mfenner,01/12/12,127397326313627648,GaBioscience,false,Medicine &amp; Health,false,discusses,false,false,false
954,mfenner,01/12/12,127706456094027776,nil_by,false,Medicine &amp; Health,false,discusses,false,false,true
955,mfenner,01/12/12,120926650102853632,hey_ghis,false,Medicine &amp; Health,false,discusses,false,false,false
956,mfenner,01/12/12,127868668230123520,cascadewellness,false,Medicine &amp; Health,false,discusses,false,false,true
957,mfenner,01/12/12,124145915375267840,licorbio,false,Medicine &amp; Health,false,discusses,true,false,false
958,mfenner,01/12/12,125969805911138304,jrmoss55,false,Medicine &amp; Health,false,discusses,false,false,false
959,mfenner,01/12/12,127929391773777921,erptc,false,Medicine &amp; Health,false,discusses,false,false,false
960,mfenner,01/12/12,128941200509108224,DrSusanneFarwer,false,Medicine &amp; Health,false,discusses,false,false,false
961,Nil_Wilson,01/12/12,125251468893749249,cdrawn,false,Other,false,discusses,false,false,false
962,Nil_Wilson,01/12/12,128933483765702656,SeifBourogaa,false,,false,discusses,false,false,false
963,Nil_Wilson,01/12/12,127703821676838912,GreenGuideUK,false,,false,discusses,false,false,false
964,Nil_Wilson,01/12/12,127384809742934016,emilymbadger,false,,false,discusses,false,false,false
965,Nil_Wilson,01/12/12,128745983793311745,psychmag,false,Social Sciences &amp; Economics,false,discusses,false,false,false
966,Nil_Wilson,01/12/12,123194548116652034,cardiologiaf,false,,false,discusses,false,false,false
967,Nil_Wilson,01/12/12,128020601557364736,Graham_Kendall,false,,false,discusses,false,false,false
968,Nil_Wilson,01/12/12,123549070299111425,billestes10,false,,false,agreesWith,false,false,false
969,Nil_Wilson,01/12/12,126390507617255424,ArgosNeurosci,false,Life Sciences,false,discusses,false,false,false
970,Nil_Wilson,01/12/12,124197070201569280,qivana_health,false,Medicine &amp; Health,false,discusses,false,false,false
971,Nil_Wilson,01/12/12,127338626722959360,fibroaction,false,Medicine &amp; Health,false,discusses,false,false,false
972,Nil_Wilson,01/12/12,130636211625787392,RefractiveIndex,false,,false,discusses,false,false,true
973,Nil_Wilson,01/12/12,121177812936822784,hlth_literacy,false,,false,discusses,false,false,false
974,Nil_Wilson,01/12/12,123472991001645056,candicerose,false,,false,discusses,false,false,false
975,Nil_Wilson,01/12/12,124997984978092033,why_we_do_that,false,Medicine &amp; Health,false,discusses,false,false,false
976,Nil_Wilson,01/12/12,128597261281275904,drBerick,false,Medicine &amp; Health,false,discusses,false,false,false
977,Nil_Wilson,01/12/12,123547877602639872,GinaSelir,false,Medicine &amp; Health,false,discusses,false,false,false
978,Nil_Wilson,01/12/12,122334865185181697,jenarofv_md,false,Medicine &amp; Health,false,discusses,false,false,false
979,Nil_Wilson,01/12/12,128817039312822272,dsindiana,false,Medicine &amp; Health,false,discusses,false,false,true
980,Nil_Wilson,01/12/12,121718359418077184,ianrobinson,false,Chemistry &amp; Materials Science,false,discusses,false,false,false
981,Nil_Wilson,01/12/12,121140310570041344,mariapage,false,Medicine &amp; Health,false,discusses,false,false,false
982,Nil_Wilson,01/12/12,125690332594704385,shugod,false,,false,discusses,false,false,false
983,Nil_Wilson,01/12/12,129960766676795392,Gastropractice,false,,false,discusses,false,false,false
984,Nil_Wilson,01/12/12,125036777525346304,kanzaki_sumire,false,Medicine &amp; Health,false,discusses,false,false,false
